"date","landingPagePath","source","medium","region","uniquePageviews","bounces","timeOnPage","sessions","newUsers","pageviews","exits","sessionDuration"
2020-07-09,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,1,1,1,0
2020-07-09,"/office-of-admissions","google","organic","Florida",1,1,0,1,1,1,1,0
2020-07-09,"/office-of-admissions","google","organic","Maine",3,0,14,1,0,3,1,13
2020-07-10,"/office-of-admissions","google","organic","Maine",5,0,78,1,0,6,1,77
2020-07-10,"/office-of-admissions","google","organic","Michigan",3,0,56,1,1,5,1,56
2020-07-10,"/office-of-admissions","google","organic","New York",7,0,808,1,0,11,1,807
2020-07-10,"/office-of-admissions","mail.google.com","referral","Maine",4,0,530,1,0,7,1,530
2020-07-10,"/office-of-admissions","yahoo","organic","Maine",1,1,0,1,1,1,1,0
2020-07-11,"/office-of-admissions","(direct)","(none)","(not set)",2,2,0,2,2,2,2,0
2020-07-11,"/office-of-admissions","(direct)","(none)","Ontario",1,1,0,1,1,1,1,0
2020-07-11,"/office-of-admissions","google","organic","Massachusetts",2,2,0,2,2,2,2,0
2020-07-12,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2020-07-12,"/office-of-admissions","google","organic","Massachusetts",2,0,12,1,1,2,1,12
2020-07-13,"/office-of-admissions","(direct)","(none)","Colorado",1,1,0,1,1,1,1,0
2020-07-13,"/office-of-admissions","(direct)","(none)","Ontario",1,1,0,1,1,1,1,0
2020-07-13,"/office-of-admissions","google","organic","Maine",6,2,33,4,3,6,4,33
2020-07-13,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,0,1,1,0
2020-07-14,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2020-07-14,"/office-of-admissions","(direct)","(none)","California",1,1,0,1,1,1,1,0
2020-07-14,"/office-of-admissions","google","organic","Federal Capital Territory",1,1,0,1,1,1,1,0
2020-07-14,"/office-of-admissions","google","organic","Maine",6,2,29,4,0,6,4,29
2020-07-14,"/office-of-admissions","google","organic","New York",5,1,28,2,0,5,2,29
2020-07-15,"/office-of-admissions","(direct)","(none)","Rhode Island",4,0,40,1,1,4,1,40
2020-07-15,"/office-of-admissions","apply.transfer.commonapp.org","referral","Maine",2,0,15,1,0,2,1,15
2020-07-15,"/office-of-admissions","bing","organic","Maine",7,0,683,1,0,8,1,685
2020-07-15,"/office-of-admissions","google","organic","Maine",4,1,519,2,1,5,2,519
2020-07-15,"/office-of-admissions","google","organic","Punjab",2,0,45,1,0,2,1,45
2020-07-15,"/office-of-admissions","webbot.admithub.com","referral","Rhode Island",3,0,86,1,0,4,1,86
2020-07-16,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2020-07-16,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2020-07-16,"/office-of-admissions","otcas.liaisoncas.com","referral","Colorado",4,0,44,1,1,4,1,44
2020-07-17,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2020-07-17,"/office-of-admissions","google","organic","Maine",1,1,0,1,0,1,1,0
2020-07-17,"/office-of-admissions","google","organic","Pennsylvania",1,1,0,1,0,1,1,0
2020-07-18,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2020-07-18,"/office-of-admissions","(direct)","(none)","Madrid",1,1,0,1,1,1,1,0
2020-07-19,"/office-of-admissions","(direct)","(none)","Campania",20,0,1355,1,1,27,1,1357
2020-07-19,"/office-of-admissions","(direct)","(none)","England",1,1,0,1,1,1,1,0
2020-07-19,"/office-of-admissions","google","organic","Massachusetts",2,0,4,1,0,2,1,4
2020-07-20,"/office-of-admissions","(direct)","(none)","California",1,1,0,1,1,1,1,0
2020-07-20,"/office-of-admissions","(direct)","(none)","New York",1,1,0,1,0,1,1,0
2020-07-20,"/office-of-admissions","bing","organic","New Hampshire",1,1,0,1,1,1,1,0
2020-07-20,"/office-of-admissions","google","organic","Maine",3,0,38,1,0,5,1,38
2020-07-21,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2020-07-21,"/office-of-admissions","google","organic","Maine",8,0,146,2,0,8,2,145
2020-07-22,"/office-of-admissions","google","organic","Lusaka Province",1,1,0,1,0,1,1,0
2020-07-22,"/office-of-admissions","google","organic","Maine",8,0,75,3,1,8,3,76
2020-07-22,"/office-of-admissions","google","organic","Massachusetts",5,0,2047,2,0,8,2,2047
2020-07-23,"/office-of-admissions","(direct)","(none)","(not set)",1,0,29,1,1,2,1,29
2020-07-23,"/office-of-admissions","(direct)","(none)","Addis Ababa",2,0,27,1,1,2,1,27
2020-07-23,"/office-of-admissions","google","organic","Maine",8,0,1224,2,1,8,2,1225
2020-07-24,"/office-of-admissions","(direct)","(none)","(not set)",1,1,0,1,1,1,1,0
2020-07-24,"/office-of-admissions","(direct)","(none)","Abu Dhabi",1,1,0,1,1,1,1,0
